trdar_cd,signgu,stdr_yyqu,svc_induty,flow_pop,work_pop,resident_pop,store_cnt,open_rate,close_rate,competitor_cnt,rent,change_idx,monthly_sales,survived_2y
01005,강남구,20242,의류,7401,2999,3181,7,1.0,1.0,6,24.5,HH,2608,1
01005,강남구,20243,의류,8152,3546,4055,13,5.7,7.1,10,25.3,HH,2287,1
01005,강남구,20244,의류,6681,2297,3318,10,10.6,3.7,4,25.6,HH,2533,1
01006,강남구,20231,커피-음료,4654,5966,2454,3,10.8,3.5,4,16.3,LL,2943,1
01006,강남구,20232,커피-음료,5558,5441,2001,5,9.6,16.3,1,14.9,LL,3452,0
01006,강남구,20233,커피-음료,5116,7007,2584,8,8.3,9.9,6,14.4,LL,3617,1
01006,강남구,20234,커피-음료,5670,6002,2761,8,3.9,6.2,7,14.4,LL,3055,0
01006,강남구,20241,커피-음료,5377,7209,2067,3,11.8,7.1,3,16.0,LL,3290,1
01006,강남구,20242,커피-음료,5239,6870,2003,7,5.5,10.2,3,16.7,LL,3446,1
01006,강남구,20243,커피-음료,4776,6726,2299,3,10.1,8.0,4,14.5,LL,3401,1
01006,강남구,20244,커피-음료,4785,6448,1908,6,4.9,9.2,4,15.8,LL,3246,1
01006,강남구,20231,한식음식점,5430,6471,2556,13,7.9,11.5,4,15.0,LL,3955,1
01006,강남구,20232,한식음식점,4961,4709,1867,6,11.7,6.7,1,15.2,LL,4593,1
01006,강남구,20233,한식음식점,5664,5983,2285,2,8.8,5.9,1,15.4,LL,4656,1
01006,강남구,20234,한식음식점,5709,6929,2837,6,6.4,6.3,4,16.5,LL,4294,0
01006,강남구,20241,한식음식점,5162,6124,2184,10,6.3,7.3,8,15.0,LL,4286,1
01006,강남구,20242,한식음식점,5719,6981,2875,8,7.1,6.1,5,14.4,LL,4777,1
01006,강남구,20243,한식음식점,5114,5215,2304,7,8.2,8.9,7,14.9,LL,4101,1
01006,강남구,20244,한식음식점,5594,6693,2842,3,12.5,3.6,2,13.9,LL,4559,1
01006,강남구,20231,분식전문점,5163,5966,2474,5,13.2,9.4,3,15.5,LL,2103,1
01006,강남구,20232,분식전문점,5634,6564,2827,10,8.2,6.9,5,15.0,LL,2189,0
01006,강남구,20233,분식전문점,5453,6625,2554,7,6.3,3.9,8,14.0,LL,2332,1
01006,강남구,20234,분식전문점,4545,6350,2150,6,6.7,9.4,7,15.6,LL,2038,0
01006,강남구,20241,분식전문점,5466,6017,2530,3,7.2,1.8,4,14.4,LL,2164,1
01006,강남구,20242,분식전문점,5747,5639,2378,6,8.0,5.5,4,14.7,LL,2590,1
01006,강남구,20243,분식전문점,4966,6548,2596,8,11.3,6.4,2,15.5,LL,2210,1
01006,강남구,20244,분식전문점,4842,5646,2428,15,12.6,9.7,11,15.8,LL,2156,0
01006,강남구,20231,제과점,4459,4765,2149,13,9.1,4.8,10,15.3,LL,2552,1
01006,강남구,20232,제과점,4911,5196,2579,3,9.0,5.6,4,15.6,LL,2850,1
01006,강남구,20233,제과점,4552,4835,2355,17,9.9,6.1,9,16.7,LL,2195,1
01006,강남구,20234,제과점,4741,5827,2447,1,12.9,13.7,0,14.2,LL,3490,0
01006,강남구,20241,제과점,5779,7234,2260,6,6.5,7.0,4,14.8,LL,2892,1
01006,강남구,20242,제과점,4617,4372,1868,10,5.8,8.4,6,16.2,LL,3157,1
01006,강남구,20243,제과점,5501,5880,2135,10,11.1,6.9,1,15.4,LL,3151,1
01006,강남구,20244,제과점,5228,5751,1998,12,13.1,12.6,5,14.6,LL,3392,1
01006,강남구,20231,치킨전문점,4830,6085,1836,7,13.9,2.3,10,16.6,LL,2247,1
01006,강남구,20232,치킨전문점,5232,6889,2730,5,8.2,8.4,4,16.6,LL,2419,1
01006,강남구,20233,치킨전문점,5415,6006,1992,6,8.4,10.6,5,15.8,LL,2746,0
01006,강남구,20234,치킨전문점,4973,5953,1806,8,14.1,5.7,4,14.1,LL,2964,1
01006,강남구,20241,치킨전문점,4650,6539,1906,7,8.7,9.9,9,15.3,LL,2646,1
01006,강남구,20242,치킨전문점,4430,5104,2293,6,7.9,3.9,2,14.8,LL,3088,1
01006,강남구,20243,치킨전문점,5446,7065,2319,7,11.5,7.6,5,16.2,LL,2881,0
01006,강남구,20244,치킨전문점,4477,6126,2106,7,6.9,14.5,4,14.6,LL,2769,0
01006,강남구,20231,의류,4858,4680,1761,10,9.0,7.1,9,13.8,LL,2364,1
01006,강남구,20232,의류,4761,4772,1726,7,10.1,4.3,6,16.1,LL,2466,1
01006,강남구,20233,의류,5179,6880,2349,5,11.9,9.3,3,15.3,LL,2575,1
01006,강남구,20234,의류,4377,4564,2133,11,7.0,10.2,5,14.0,LL,2470,0
01006,강남구,20241,의류,5704,6607,2128,5,10.7,5.5,2,16.2,LL,2771,1
01006,강남구,20242,의류,5022,4938,2107,7,9.4,8.7,5,15.5,LL,2380,0
01006,강남구,20243,의류,4529,5655,2001,5,6.8,11.6,1,14.2,LL,3004,1
01006,강남구,20244,의류,5156,6018,2087,11,7.2,4.4,5,14.7,LL,2725,1
01007,강남구,20231,커피-음료,11187,13751,5506,10,13.1,1.0,2,19.7,HL,3004,1
01007,강남구,20232,커피-음료,9474,8882,3755,2,1.6,4.2,2,20.1,HL,3160,1
01007,강남구,20233,커피-음료,9968,9917,4739,2,12.0,5.9,2,22.9,HL,3354,1
01007,강남구,20234,커피-음료,11039,10924,4394,6,7.7,1.0,4,22.8,HL,3192,1
01007,강남구,20241,커피-음료,8819,10621,4229,11,9.6,4.6,12,22.2,HL,2706,1
01007,강남구,20242,커피-음료,10729,10620,5408,6,5.4,2.7,1,19.2,HL,3456,1
01007,강남구,20243,커피-음료,10046,9175,3777,7,7.5,7.1,3,21.9,HL,3545,1
01007,강남구,20244,커피-음료,10590,12766,5520,8,10.9,3.4,7,20.1,HL,3280,0
01007,강남구,20231,한식음식점,10319,10918,5523,6,8.7,1.8,1,20.0,HL,3993,1
01007,강남구,20232,한식음식점,10048,9366,4769,7,9.3,5.8,5,22.5,HL,4118,1
01007,강남구,20233,한식음식점,8513,8814,4566,5,8.9,3.3,3,22.1,HL,4487,1
01007,강남구,20234,한식음식점,9695,11783,5298,15,7.9,8.0,7,20.6,HL,4346,1
01007,강남구,20241,한식음식점,8606,10966,4337,7,3.6,6.6,6,21.1,HL,3908,1
01007,강남구,20242,한식음식점,9062,11248,4049,6,7.5,5.0,4,21.9,HL,4239,1
01007,강남구,20243,한식음식점,10288,13199,4743,8,1.4,8.1,5,20.1,HL,4112,1
01007,강남구,20244,한식음식점,9138,8162,4460,5,5.9,6.8,5,20.0,HL,4491,1
01007,강남구,20231,분식전문점,8721,9409,4497,2,9.6,3.6,2,19.3,HL,2224,1
01007,강남구,20232,분식전문점,11205,14257,4783,3,11.5,2.5,1,21.8,HL,2458,1
01007,강남구,20233,분식전문점,9476,10860,4597,10,9.9,1.0,11,21.7,HL,2112,1
01007,강남구,20234,분식전문점,8917,8408,4085,2,9.3,1.0,1,20.3,HL,2749,1
01007,강남구,20241,분식전문점,8840,9013,4461,12,7.8,7.7,6,22.0,HL,2226,1
01007,강남구,20242,분식전문점,8603,7584,4259,2,7.0,2.9,5,22.9,HL,2020,1
01007,강남구,20243,분식전문점,11136,12813,5974,5,3.9,1.0,1,23.0,HL,2487,1
01007,강남구,20244,분식전문점,10631,12398,5081,8,7.4,7.5,5,20.7,HL,2951,1
01007,강남구,20231,제과점,11180,12505,5439,3,11.0,5.7,3,20.7,HL,2885,1
01007,강남구,20232,제과점,10453,13434,5004,15,5.6,6.3,9,23.1,HL,3075,1
01007,강남구,20233,제과점,11260,10741,5529,6,10.4,3.4,2,23.2,HL,2971,1
01007,강남구,20234,제과점,9678,12244,3996,5,8.4,5.8,4,22.1,HL,3071,1
01007,강남구,20241,제과점,9516,11192,4245,10,7.6,1.0,7,20.2,HL,2929,1
01007,강남구,20242,제과점,10065,9798,4169,11,8.2,5.4,5,21.9,HL,3144,1
01007,강남구,20243,제과점,10379,11611,4949,7,8.4,2.1,2,20.6,HL,3580,1
01007,강남구,20244,제과점,10850,9898,5958,7,2.9,4.4,5,23.0,HL,3021,1
01007,강남구,20231,치킨전문점,9044,8052,4843,10,8.8,8.9,7,22.9,HL,2584,1
01007,강남구,20232,치킨전문점,11168,14433,4958,3,7.1,4.3,1,22.1,HL,3058,1
01007,강남구,20233,치킨전문점,9081,10814,4377,10,9.9,11.4,6,22.9,HL,2411,1
01007,강남구,20234,치킨전문점,9831,8934,4001,8,13.3,7.7,4,20.6,HL,2535,1
01007,강남구,20241,치킨전문점,10384,11953,4622,6,10.8,2.4,5,22.9,HL,2887,1
01007,강남구,20242,치킨전문점,10707,11439,4406,7,4.1,3.6,5,21.6,HL,2868,1
01007,강남구,20243,치킨전문점,10946,13263,4520,7,7.9,1.0,5,19.5,HL,2879,1
01007,강남구,20244,치킨전문점,10219,11362,5225,7,8.6,5.8,5,20.9,HL,2979,1
01007,강남구,20231,의류,10575,13612,5551,12,9.6,1.0,8,21.8,HL,2255,1
01007,강남구,20232,의류,9035,11558,4398,1,7.5,3.1,2,22.4,HL,2648,1
01007,강남구,20233,의류,9293,9676,4997,3,8.6,2.0,2,19.8,HL,2531,1
01007,강남구,20234,의류,9970,12561,4971,11,9.8,7.4,3,20.2,HL,2574,1
01007,강남구,20241,의류,9968,11932,5312,8,7.2,2.5,5,19.7,HL,2932,1
01007,강남구,20242,의류,9054,11512,4862,8,7.6,1.0,5,22.4,HL,2577,1
01007,강남구,20243,의류,8926,11295,4591,5,3.3,8.5,1,20.4,HL,2893,1
01007,강남구,20244,의류,10295,11589,5122,11,9.4,2.6,12,20.1,HL,2662,1
01008,강남구,20231,커피-음료,3964,3316,1261,5,6.0,8.5,5,34.3,LH,2792,1
01008,강남구,20232,커피-음료,3630,2632,1195,5,7.5,10.1,5,28.4,LH,2848,1
01008,강남구,20233,커피-음료,4050,3430,980,6,8.9,9.6,0,28.4,LH,3011,1
01008,강남구,20234,커피-음료,3734,3091,1191,7,10.2,5.3,4,28.6,LH,2945,1
01008,강남구,20241,커피-음료,4511,3138,1279,10,11.4,7.3,7,30.1,LH,2712,0
01008,강남구,20242,커피-음료,3615,2869,944,5,8.6,4.7,2,30.3,LH,2726,1
01008,강남구,20243,커피-음료,3438,2345,910,2,8.0,7.3,2,33.9,LH,2798,1
01008,강남구,20244,커피-음료,3704,3155,1063,8,12.5,4.7,8,33.0,LH,3175,1
01008,강남구,20231,한식음식점,3635,2926,962,6,5.3,7.4,4,32.8,LH,3380,1
01008,강남구,20232,한식음식점,4483,3375,1404,8,7.4,6.6,9,29.8,LH,3466,1
01008,강남구,20233,한식음식점,3462,3249,1215,21,10.4,3.7,21,31.6,LH,2584,1
01008,강남구,20234,한식음식점,4219,3877,1107,5,7.6,8.7,7,31.5,LH,3668,0
01008,강남구,20241,한식음식점,3684,2745,1061,5,7.3,8.6,5,30.0,LH,3782,1
01008,강남구,20242,한식음식점,4308,4259,1369,2,3.9,7.7,0,28.3,LH,4194,1
01008,강남구,20243,한식음식점,3910,2789,1056,6,3.9,2.8,4,30.4,LH,4170,1
01008,강남구,20244,한식음식점,3753,3202,1005,5,3.5,13.9,5,29.8,LH,3831,1
01008,강남구,20231,분식전문점,3697,2510,1087,3,12.5,5.3,3,29.1,LH,2163,1
01008,강남구,20232,분식전문점,4009,3200,1293,1,8.0,12.9,1,31.6,LH,2149,0
01008,강남구,20233,분식전문점,4540,3872,1570,5,8.4,5.5,0,32.0,LH,2130,1
01008,강남구,20234,분식전문점,4157,3845,1144,5,9.3,11.9,2,31.0,LH,1785,0
01008,강남구,20241,분식전문점,4026,2750,976,5,7.2,8.1,6,33.2,LH,1952,0
01008,강남구,20242,분식전문점,4309,3660,1435,2,7.7,9.3,2,29.9,LH,2263,1
01008,강남구,20243,분식전문점,3568,2568,1018,5,4.9,5.3,2,33.0,LH,2409,1
01008,강남구,20244,분식전문점,3474,3314,1197,10,10.7,5.4,6,30.2,LH,2225,1
01008,강남구,20231,제과점,3463,2439,947,7,13.3,5.3,4,31.3,LH,2719,0
01008,강남구,20232,제과점,3678,3031,1247,8,9.6,6.4,10,28.7,LH,2556,1
01008,강남구,20233,제과점,4276,3592,1354,7,4.5,1.0,4,31.3,LH,2877,1
01008,강남구,20234,제과점,3564,2674,1035,8,7.4,8.1,3,33.7,LH,2496,1
01008,강남구,20241,제과점,3477,2840,881,13,4.7,9.2,6,30.3,LH,2536,1
01008,강남구,20242,제과점,3731,3447,1326,3,1.0,1.9,4,30.2,LH,2660,1
01008,강남구,20243,제과점,4373,4093,1261,6,8.1,14.2,5,31.8,LH,3071,1
01008,강남구,20244,제과점,3726,2938,1216,10,7.6,8.9,8,32.0,LH,2762,0
01008,강남구,20231,치킨전문점,3813,3755,1357,7,6.5,5.0,2,28.6,LH,2295,1
01008,강남구,20232,치킨전문점,4224,2977,1421,3,7.2,10.2,3,31.6,LH,2293,1
01008,강남구,20233,치킨전문점,4508,3545,1510,5,5.4,3.0,3,32.0,LH,2388,1
01008,강남구,20234,치킨전문점,4437,3614,1364,3,5.6,5.6,2,33.3,LH,2244,0
01008,강남구,20241,치킨전문점,3854,3536,1249,6,9.3,8.4,5,32.9,LH,2337,1
01008,강남구,20242,치킨전문점,4129,3080,1494,5,8.7,6.8,6,33.4,LH,2323,1
01008,강남구,20243,치킨전문점,4118,3968,1383,10,7.1,12.4,9,28.4,LH,2258,1
01008,강남구,20244,치킨전문점,4381,3152,1290,10,9.3,7.4,8,29.6,LH,1780,1
01008,강남구,20231,의류,4242,3615,1094,6,11.7,5.3,3,31.6,LH,2368,1
01008,강남구,20232,의류,3533,2812,1268,13,4.0,8.6,8,29.4,LH,2330,0
01008,강남구,20233,의류,4136,3654,1282,6,7.8,5.1,5,32.0,LH,2097,1
01008,강남구,20234,의류,4050,2839,1376,11,6.6,9.6,9,28.8,LH,2063,1
01008,강남구,20241,의류,3874,3441,1178,5,8.4,3.9,4,32.2,LH,2227,1
01008,강남구,20242,의류,3609,3258,923,3,7.2,7.5,4,32.6,LH,2320,0
01008,강남구,20243,의류,4021,2951,1138,7,5.1,4.8,8,28.2,LH,2669,0
01008,강남구,20244,의류,4321,4289,1430,11,5.5,6.0,5,33.7,LH,2413,1
02000,마포구,20231,커피-음료,6086,5212,3339,6,4.2,7.9,3,22.8,HH,2966,1
02000,마포구,20232,커피-음료,7640,6202,3525,7,13.2,1.0,3,19.1,HH,3073,1
02000,마포구,20233,커피-음료,5873,4796,2688,4,6.2,3.9,2,21.8,HH,2929,1
02000,마포구,20234,커피-음료,6576,6023,3535,1,8.3,1.0,0,22.2,HH,3175,0
02000,마포구,20241,커피-음료,6509,5433,3506,8,6.6,1.0,2,21.4,HH,3194,1
02000,마포구,20242,커피-음료,7387,6608,3781,7,12.8,3.6,4,18.8,HH,3685,1
02000,마포구,20243,커피-음료,6263,5320,3240,7,7.6,2.8,4,19.6,HH,3265,1
02000,마포구,20244,커피-음료,6194,5760,2661,2,2.1,3.3,0,19.9,HH,3705,1
02000,마포구,20231,한식음식점,7153,6258,3056,7,9.4,3.9,3,20.3,HH,4137,1
02000,마포구,20232,한식음식점,6666,5095,2620,10,8.7,1.0,6,21.0,HH,3662,1
02000,마포구,20233,한식음식점,6271,5420,2843,2,8.0,5.6,2,20.7,HH,4024,1
02000,마포구,20234,한식음식점,5756,5137,2395,6,12.9,6.2,4,19.6,HH,4531,1
02000,마포구,20241,한식음식점,7614,6279,3661,6,8.0,12.7,4,21.6,HH,4105,1
02000,마포구,20242,한식음식점,5974,5040,3316,6,15.2,2.2,4,21.4,HH,3897,1
02000,마포구,20243,한식음식점,7138,5714,3023,8,10.5,1.0,3,21.3,HH,4552,0
02000,마포구,20244,한식음식점,6743,5789,3207,7,3.5,12.5,2,19.4,HH,4274,1
02000,마포구,20231,분식전문점,6439,5450,2610,4,12.6,6.2,0,21.2,HH,2112,1
02000,마포구,20232,분식전문점,6435,4724,2900,6,6.6,5.6,4,19.3,HH,2340,1
02000,마포구,20233,분식전문점,7228,5809,2837,6,2.5,1.0,3,19.2,HH,2149,1
02000,마포구,20234,분식전문점,6927,6104,3627,8,8.0,3.2,8,21.5,HH,2066,1
02000,마포구,20241,분식전문점,6543,5734,3735,9,2.8,5.6,5,19.4,HH,2404,1
02000,마포구,20242,분식전문점,6024,5706,3072,8,2.1,7.8,5,21.9,HH,1962,1
02000,마포구,20243,분식전문점,6419,6060,3527,6,4.9,1.8,5,19.2,HH,2417,1
02000,마포구,20244,분식전문점,6006,4585,3322,8,11.7,1.0,1,19.2,HH,2438,1
02000,마포구,20231,제과점,6602,5659,3140,4,11.8,4.0,4,20.9,HH,2560,1
02000,마포구,20232,제과점,7568,5204,3639,6,6.6,3.5,5,19.0,HH,3035,1
02000,마포구,20233,제과점,7682,5213,3400,1,11.2,3.7,1,22.0,HH,3234,1
02000,마포구,20234,제과점,7180,5907,3463,3,4.9,1.0,1,21.0,HH,2972,1
02000,마포구,20241,제과점,7386,6429,3778,6,8.5,6.7,4,20.2,HH,3022,1
02000,마포구,20242,제과점,6441,4773,3446,2,4.5,3.4,4,22.4,HH,3140,1
02000,마포구,20243,제과점,7718,5109,3325,7,11.8,8.6,4,18.9,HH,3586,1
02000,마포구,20244,제과점,7696,5422,3230,9,8.5,11.1,10,21.6,HH,2902,1
02000,마포구,20231,치킨전문점,7784,6763,4259,9,2.7,1.2,0,20.2,HH,2571,1
02000,마포구,20232,치킨전문점,5770,4045,3249,7,5.8,1.4,7,21.7,HH,2551,1
02000,마포구,20233,치킨전문점,7124,6183,3863,4,7.8,6.4,4,19.7,HH,2285,1
02000,마포구,20234,치킨전문점,6815,4398,3510,6,5.9,7.1,2,21.1,HH,2778,1
02000,마포구,20241,치킨전문점,6560,6094,3534,6,7.8,3.8,5,20.0,HH,2547,1
02000,마포구,20242,치킨전문점,7228,5028,3037,7,8.0,2.8,1,20.7,HH,2684,1
02000,마포구,20243,치킨전문점,6610,4878,3023,6,12.9,3.6,1,21.9,HH,2585,1
02000,마포구,20244,치킨전문점,6109,4689,3081,4,9.3,4.1,2,19.6,HH,2535,1
02000,마포구,20231,의류,5891,4687,2753,7,1.0,4.1,2,19.7,HH,2193,1
02000,마포구,20232,의류,7520,5646,3894,4,7.2,5.6,4,20.9,HH,2289,1
02000,마포구,20233,의류,6103,4030,3110,8,7.1,2.8,5,19.3,HH,2520,1
02000,마포구,20234,의류,7699,7214,3657,8,7.5,2.0,3,20.3,HH,2769,1
02000,마포구,20241,의류,6808,6127,2866,9,5.9,5.2,6,20.8,HH,2266,1
02000,마포구,20242,의류,7729,5295,3820,7,6.8,7.1,5,19.2,HH,2311,0
02000,마포구,20243,의류,6170,4337,3413,8,13.9,9.7,6,19.4,HH,2385,1
02000,마포구,20244,의류,5901,5612,3279,12,8.4,6.2,7,20.6,HH,2459,0
02001,마포구,20231,커피-음료,7404,3042,7127,8,10.3,6.4,12,15.5,LL,2823,0
02001,마포구,20232,커피-음료,9073,4087,6692,12,11.5,7.9,5,15.2,LL,3069,0
02001,마포구,20233,커피-음료,8688,4514,8665,6,6.5,6.0,6,16.9,LL,3497,1
02001,마포구,20234,커피-음료,7934,3362,7325,9,8.5,11.0,5,15.2,LL,3045,1
02001,마포구,20241,커피-음료,7991,4314,6814,10,9.5,6.4,4,17.0,LL,3455,0
02001,마포구,20242,커피-음료,7402,3115,6613,4,3.4,5.3,2,17.5,LL,3178,1
02001,마포구,20243,커피-음료,7814,3443,7956,3,9.6,6.5,3,15.3,LL,3548,1
02001,마포구,20244,커피-음료,8015,4066,5856,9,10.9,11.2,9,16.4,LL,3302,1
02001,마포구,20231,한식음식점,7820,2975,5524,9,7.3,16.4,8,16.4,LL,3798,1
02001,마포구,20232,한식음식점,8315,4175,8481,3,6.1,7.2,0,16.7,LL,4049,1
02001,마포구,20233,한식음식점,9187,5034,8573,9,10.1,6.3,6,16.3,LL,4076,1
02001,마포구,20234,한식음식점,8126,3229,7793,14,8.5,5.4,15,17.2,LL,3558,0
02001,마포구,20241,한식음식점,8154,3979,6399,7,1.0,6.6,3,17.2,LL,4706,1
02001,마포구,20242,한식음식점,9233,4059,8787,8,8.2,8.7,9,15.6,LL,3981,0
02001,마포구,20243,한식음식점,9081,3810,8493,6,1.0,5.8,9,17.2,LL,3958,1
02001,마포구,20244,한식음식점,7784,3107,6339,8,5.7,7.5,4,16.6,LL,4135,0
02001,마포구,20231,분식전문점,9344,4068,9512,4,11.2,4.5,2,18.5,LL,2350,0
02001,마포구,20232,분식전문점,8539,3574,7874,3,7.3,11.5,1,15.4,LL,2223,0
02001,마포구,20233,분식전문점,9162,4200,7662,6,8.6,7.4,3,17.0,LL,2601,0
02001,마포구,20234,분식전문점,8039,3343,5770,12,6.4,1.9,4,15.3,LL,2647,1
02001,마포구,20241,분식전문점,7726,3976,5853,4,10.1,4.5,2,17.1,LL,2443,1
02001,마포구,20242,분식전문점,7326,3712,7075,9,12.1,8.2,6,15.5,LL,2174,0
02001,마포구,20243,분식전문점,7187,2924,5359,4,8.1,6.8,1,17.9,LL,2384,1
02001,마포구,20244,분식전문점,7346,2963,5290,8,5.0,5.0,2,17.6,LL,2432,1
02001,마포구,20231,제과점,9012,4370,7568,6,8.8,4.1,5,17.7,LL,3319,1
02001,마포구,20232,제과점,7724,3401,6616,6,5.5,7.9,3,16.2,LL,3226,1
02001,마포구,20233,제과점,7484,2977,6204,4,12.4,4.2,5,15.7,LL,3223,1
02001,마포구,20234,제과점,9355,4786,8511,9,11.9,12.3,5,15.2,LL,3329,1
02001,마포구,20241,제과점,8436,4514,6243,8,1.0,14.3,2,16.8,LL,3155,1
02001,마포구,20242,제과점,7639,3854,6619,4,7.8,2.3,1,15.7,LL,3384,1
02001,마포구,20243,제과점,9227,4247,9158,8,6.0,7.8,3,16.1,LL,3160,1
02001,마포구,20244,제과점,8303,3935,6671,4,4.0,6.0,3,17.9,LL,2905,0
02001,마포구,20231,치킨전문점,8590,3479,6426,7,4.4,5.7,6,17.6,LL,2695,1
02001,마포구,20232,치킨전문점,8893,4716,6610,3,5.8,7.2,4,18.0,LL,2812,1
02001,마포구,20233,치킨전문점,7854,2976,7541,8,6.7,5.3,1,15.1,LL,2623,1
02001,마포구,20234,치킨전문점,9349,4782,7829,6,8.9,8.9,1,18.0,LL,2737,1
02001,마포구,20241,치킨전문점,7458,3766,5855,7,3.5,4.5,1,15.2,LL,2584,1
02001,마포구,20242,치킨전문점,8457,3908,7608,3,1.5,9.0,2,15.5,LL,2869,0
02001,마포구,20243,치킨전문점,7726,3714,6397,2,8.8,7.7,2,17.1,LL,2919,1
02001,마포구,20244,치킨전문점,7755,3625,5779,8,5.1,6.5,4,15.5,LL,2914,1
02001,마포구,20231,의류,8960,4347,8789,6,4.7,9.8,8,17.4,LL,2340,0
02001,마포구,20232,의류,8111,4348,8300,4,6.5,7.2,3,16.7,LL,2596,0
02001,마포구,20233,의류,7807,4372,5888,3,3.9,7.3,0,15.9,LL,2760,1
02001,마포구,20234,의류,7515,3215,5794,9,7.8,5.5,5,17.5,LL,2416,0
02001,마포구,20241,의류,8167,3986,7284,7,6.7,7.4,4,18.5,LL,2542,1
02001,마포구,20242,의류,8964,4453,8340,8,6.3,4.4,5,18.4,LL,2789,1
02001,마포구,20243,의류,8649,4298,6559,10,10.4,9.4,5,17.3,LL,2234,1
02001,마포구,20244,의류,9271,4977,7372,8,11.5,7.1,4,18.4,LL,2309,0
02002,마포구,20231,커피-음료,3465,4249,2606,6,11.0,5.5,5,19.8,HH,2965,1
02002,마포구,20232,커피-음료,3654,4251,2415,6,7.9,9.5,0,19.4,HH,3173,1
02002,마포구,20233,커피-음료,3770,4202,2487,8,8.3,5.1,5,20.7,HH,3336,1
02002,마포구,20234,커피-음료,3577,3321,3341,9,6.6,4.1,8,18.8,HH,3306,1
02002,마포구,20241,커피-음료,3584,4426,3103,6,8.0,4.0,4,19.4,HH,3132,1
02002,마포구,20242,커피-음료,3606,3987,3000,10,8.3,4.0,3,21.1,HH,3144,1
02002,마포구,20243,커피-음료,3911,4282,3790,6,8.2,4.2,4,19.5,HH,2965,1
02002,마포구,20244,커피-음료,3323,3198,2964,18,4.4,1.0,13,19.5,HH,2508,1
02002,마포구,20231,한식음식점,3660,3308,3169,10,10.4,9.4,5,18.3,HH,3731,1
02002,마포구,20232,한식음식점,3246,3412,2322,6,13.6,1.8,5,18.2,HH,4007,1
02002,마포구,20233,한식음식점,3273,3389,2361,3,3.6,11.0,3,18.5,HH,4102,1
02002,마포구,20234,한식음식점,3683,3917,2848,4,7.3,2.2,4,19.5,HH,4469,1
02002,마포구,20241,한식음식점,3256,3132,2621,6,8.4,4.5,3,19.2,HH,4416,1
02002,마포구,20242,한식음식점,3641,3183,3354,6,11.2,2.2,3,21.6,HH,3832,1
02002,마포구,20243,한식음식점,3567,3189,3208,7,6.6,1.0,4,19.7,HH,4389,1
02002,마포구,20244,한식음식점,3960,3886,3485,7,8.6,3.8,3,18.4,HH,4680,1
02002,마포구,20231,분식전문점,3469,3810,2973,4,7.7,3.0,3,19.5,HH,1808,1
02002,마포구,20232,분식전문점,3788,3519,3668,8,2.9,5.2,9,19.5,HH,2116,1
02002,마포구,20233,분식전문점,3602,3099,3430,7,7.4,1.0,2,18.2,HH,2690,0
02002,마포구,20234,분식전문점,3678,3913,3434,9,9.7,3.0,5,18.4,HH,2146,1
02002,마포구,20241,분식전문점,3290,2982,2320,12,6.3,2.4,6,19.3,HH,1814,1
02002,마포구,20242,분식전문점,3781,4348,2567,2,6.1,5.8,2,18.2,HH,2451,1
02002,마포구,20243,분식전문점,4059,4741,3566,10,9.0,5.3,2,20.8,HH,2386,1
02002,마포구,20244,분식전문점,3524,3660,2550,4,7.1,3.6,2,20.9,HH,2530,1
02002,마포구,20231,제과점,3725,3210,3611,10,7.6,5.1,6,19.8,HH,2676,1
02002,마포구,20232,제과점,3365,4029,2936,9,8.8,2.3,5,20.3,HH,2787,1
02002,마포구,20233,제과점,3707,4213,2803,3,8.2,6.8,4,19.6,HH,2749,0
02002,마포구,20234,제과점,3957,4184,3200,8,6.0,2.7,7,18.7,HH,2600,1
02002,마포구,20241,제과점,3107,3763,2837,8,4.4,4.0,6,18.8,HH,3172,1
02002,마포구,20242,제과점,3718,3764,3585,14,5.6,4.3,5,20.5,HH,2884,1
02002,마포구,20243,제과점,3934,3512,3845,3,6.5,1.0,3,19.9,HH,3002,1
02002,마포구,20244,제과점,3504,3372,3265,8,4.8,4.8,3,19.1,HH,2925,1
02002,마포구,20231,치킨전문점,3254,3046,2173,12,8.1,9.4,5,21.2,HH,2158,1
02002,마포구,20232,치킨전문점,3271,3064,2940,4,11.2,4.4,4,20.7,HH,2388,1
02002,마포구,20233,치킨전문점,3134,2916,2472,7,8.0,1.4,3,19.2,HH,2712,1
02002,마포구,20234,치킨전문점,3733,3662,3130,7,7.1,1.3,6,20.4,HH,2414,1
02002,마포구,20241,치킨전문점,4027,3998,2905,10,11.6,4.0,5,20.5,HH,2083,1
02002,마포구,20242,치킨전문점,3846,4290,3629,13,9.9,5.7,8,21.1,HH,2493,1
02002,마포구,20243,치킨전문점,3795,4453,3452,9,9.4,2.7,4,19.9,HH,2486,1
02002,마포구,20244,치킨전문점,3467,4240,2432,6,7.1,1.0,3,18.8,HH,2490,1
02002,마포구,20231,의류,3237,3342,2199,8,5.9,1.0,3,19.2,HH,2160,1
02002,마포구,20232,의류,3819,3704,2692,13,8.5,1.0,8,20.6,HH,2152,1
02002,마포구,20233,의류,3806,3856,2792,2,9.7,2.0,1,20.5,HH,2383,1
02002,마포구,20234,의류,3857,4879,2932,9,6.9,1.6,6,21.1,HH,2722,1
02002,마포구,20241,의류,3896,4221,3108,4,5.1,3.6,1,20.7,HH,2408,1
